CodeCommune;Code Région;Code Département;Commune;Région;Département;CodePostale;CodePostaleCorrigé;CodePostaleCorrigé;test
28226;24;28;MAILLEBOIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28227;24;28;MAINTENON;CENTRE VAL DE LOIRE;EURE ET LOIR;28130;28130;28130;'28130
28228;;;MAINTERNE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28229;24;28;MAINVILLIERS;CENTRE VAL DE LOIRE;EURE ET LOIR;28300;28300;28300;'28300
28230;24;28;MAISONS;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28231;24;28;MANCELIERE;CENTRE VAL DE LOIRE;EURE ET LOIR;28270;28270;28270;'28270
28232;24;28;MANOU;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28233;24;28;MARBOUE;CENTRE VAL DE LOIRE;EURE ET LOIR;28200;28200;28200;'28200
28234;24;28;MARCHEVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28235;24;28;MARCHEZAIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28410;28410;28410;'28410
28236;24;28;ARCISSES;CENTRE VAL DE LOIRE;EURE ET LOIR;28400;28400;28400;'28400
28236;;;MARGON;#N/A;#N/A;28400;28400;28400;'28400
28237;24;28;MAROLLES LES BUIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28400;28400;28400;'28400
28238;;;MARVILLE LES BOIS;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28239;24;28;MARVILLE MOUTIERS BRULE;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28240;24;28;MEAUCE;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28242;24;28;MEREGLISE;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28243;24;28;MEROUVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28310;28310;28310;'28310
28245;24;28;MESLAY LE GRENET;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28246;24;28;MESLAY LE VIDAME;CENTRE VAL DE LOIRE;EURE ET LOIR;28360;28360;28360;'28360
28247;24;28;MESNIL SIMON;CENTRE VAL DE LOIRE;EURE ET LOIR;28260;28260;28260;'28260
28248;24;28;MESNIL THOMAS;CENTRE VAL DE LOIRE;EURE ET LOIR;28250;28250;28250;'28250
28249;24;28;MEVOISINS;CENTRE VAL DE LOIRE;EURE ET LOIR;28130;28130;28130;'28130
28251;24;28;MEZIERES EN DROUAIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28252;24;28;MIERMAIGNE;CENTRE VAL DE LOIRE;EURE ET LOIR;28480;28480;28480;'28480
28253;24;28;MIGNIERES;CENTRE VAL DE LOIRE;EURE ET LOIR;28630;28630;28630;'28630
28254;24;28;MITTAINVILLIERS VERIGNY;CENTRE VAL DE LOIRE;EURE ET LOIR;28190;28190;28190;'28190
28255;24;28;MOINVILLE LA JEULIN;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28256;24;28;MOLEANS;CENTRE VAL DE LOIRE;EURE ET LOIR;28200;28200;28200;'28200
28257;24;28;MONDONVILLE SAINT JEAN;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28258;;;MONTAINVILLE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28259;24;28;MONTBOISSIER;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28260;24;28;MONTHARVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28261;24;28;MONTIGNY LE CHARTIF;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28263;24;28;MONTIGNY SUR AVRE;CENTRE VAL DE LOIRE;EURE ET LOIR;28270;28270;28270;'28270
28264;24;28;MONTIREAU;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28265;24;28;MONTLANDON;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28267;24;28;MONTREUIL;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28268;24;28;MORAINVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28269;24;28;MORANCEZ;CENTRE VAL DE LOIRE;EURE ET LOIR;28630;28630;28630;'28630
28270;24;28;MORIERS;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28271;24;28;MORVILLIERS;CENTRE VAL DE LOIRE;EURE ET LOIR;28340;28340;28340;'28340
28272;24;28;MOTTEREAU;CENTRE VAL DE LOIRE;EURE ET LOIR;28160;28160;28160;'28160
28273;24;28;MOULHARD;CENTRE VAL DE LOIRE;EURE ET LOIR;28160;28160;28160;'28160
28274;24;28;MOUTIERS;CENTRE VAL DE LOIRE;EURE ET LOIR;28150;28150;28150;'28150
28275;24;28;NERON;CENTRE VAL DE LOIRE;EURE ET LOIR;28210;28210;28210;'28210
28276;24;28;NEUVY EN BEAUCE;CENTRE VAL DE LOIRE;EURE ET LOIR;28310;28310;28310;'28310
28277;24;28;NEUVY EN DUNOIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28278;24;28;NOGENT LE PHAYE;CENTRE VAL DE LOIRE;EURE ET LOIR;28630;28630;28630;'28630
28279;24;28;NOGENT LE ROI;CENTRE VAL DE LOIRE;EURE ET LOIR;28210;28210;28210;'28210
28280;24;28;NOGENT LE ROTROU;CENTRE VAL DE LOIRE;EURE ET LOIR;28400;28400;28400;'28400
28281;24;28;NOGENT SUR EURE;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28282;24;28;NONVILLIERS GRANDHOUX;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28283;24;28;NOTTONVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28140;28140;28140;'28140
28284;24;28;OINVILLE SAINT LIPHARD;CENTRE VAL DE LOIRE;EURE ET LOIR;28310;28310;28310;'28310
28285;24;28;OINVILLE SOUS AUNEAU;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28286;24;28;OLLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28287;24;28;ORGERES EN BEAUCE;CENTRE VAL DE LOIRE;EURE ET LOIR;28140;28140;28140;'28140
28289;24;28;ORMOY;CENTRE VAL DE LOIRE;EURE ET LOIR;28210;28210;28210;'28210
28290;24;28;ORROUER;CENTRE VAL DE LOIRE;EURE ET LOIR;28190;28190;28190;'28190
28291;24;28;OUARVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28150;28150;28150;'28150
28292;24;28;OUERRE;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28293;24;28;OULINS;CENTRE VAL DE LOIRE;EURE ET LOIR;28260;28260;28260;'28260
28294;24;28;OYSONVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28296;24;28;PERONVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28140;28140;28140;'28140
28298;24;28;PIERRES;CENTRE VAL DE LOIRE;EURE ET LOIR;28130;28130;28130;'28130
28299;24;28;PINTHIERES;CENTRE VAL DE LOIRE;EURE ET LOIR;28210;28210;28210;'28210
28300;24;28;POINVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28310;28310;28310;'28310
28301;24;28;POISVILLIERS;CENTRE VAL DE LOIRE;EURE ET LOIR;28300;28300;28300;'28300
28302;24;28;PONTGOUIN;CENTRE VAL DE LOIRE;EURE ET LOIR;28190;28190;28190;'28190
28303;24;28;POUPRY;CENTRE VAL DE LOIRE;EURE ET LOIR;28140;28140;28140;'28140
28304;24;28;PRASVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28150;28150;28150;'28150
28305;24;28;PRE SAINT EVROULT;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28306;24;28;PRE SAINT MARTIN;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28307;;;PROUAIS;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28308;24;28;PRUDEMANCHE;CENTRE VAL DE LOIRE;EURE ET LOIR;28270;28270;28270;'28270
28309;24;28;PRUNAY LE GILLON;CENTRE VAL DE LOIRE;EURE ET LOIR;28360;28360;28360;'28360
28310;24;28;PUISAYE;CENTRE VAL DE LOIRE;EURE ET LOIR;28250;28250;28250;'28250
28311;;;PUISET;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28312;24;28;PUISEUX;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28313;24;28;RECLAINVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28150;28150;28150;'28150
28314;24;28;RESSUINTES;CENTRE VAL DE LOIRE;EURE ET LOIR;28340;28340;28340;'28340
28315;24;28;REVERCOURT;CENTRE VAL DE LOIRE;EURE ET LOIR;28270;28270;28270;'28270
28316;24;28;ROHAIRE;CENTRE VAL DE LOIRE;EURE ET LOIR;28340;28340;28340;'28340
28317;24;28;ROINVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28319;24;28;ROUVRAY SAINT DENIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28310;28310;28310;'28310
28320;;;ROUVRAY SAINT FLORENTIN;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28321;24;28;ROUVRES;CENTRE VAL DE LOIRE;EURE ET LOIR;28260;28260;28260;'28260
28322;24;28;RUEIL LA GADELIERE;CENTRE VAL DE LOIRE;EURE ET LOIR;28270;28270;28270;'28270
28323;24;28;SAINT ANGE ET TORCAY;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28324;24;28;SAINT ARNOULT DES BOIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28190;28190;28190;'28190
28325;24;28;SAINT AUBIN DES BOIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28300;28300;28300;'28300
28326;24;28;SAINT AVIT LES GUESPIERES;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28327;24;28;SAINT BOMER;CENTRE VAL DE LOIRE;EURE ET LOIR;28330;28330;28330;'28330
28329;24;28;SAINT CHRISTOPHE;CENTRE VAL DE LOIRE;EURE ET LOIR;28200;28200;28200;'28200
28330;24;28;VILLEMAURY;CENTRE VAL DE LOIRE;EURE ET LOIR;28200;28200;28200;'28200
28331;24;28;SAINTIGNY;CENTRE VAL DE LOIRE;EURE ET LOIR;28480;28480;28480;'28480
28331;;;SAINT DENIS D AUTHOU;#N/A;#N/A;28480;28480;28480;'28480
28332;24;28;SAINTE GEMME MORONVAL;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28333;24;28;SAINT DENIS DES PUITS;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28334;24;28;SAINT DENIS LANNERAY;CENTRE VAL DE LOIRE;EURE ET LOIR;28200;28200;28200;'28200
28335;24;28;SAINT ELIPH;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28336;24;28;SAINT EMAN;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28337;24;28;SAINT GEORGES SUR EURE;CENTRE VAL DE LOIRE;EURE ET LOIR;28190;28190;28190;'28190
28338;;;SAINT GERMAIN LA GATINE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28339;24;28;SAINT GERMAIN LE GAILLARD;CENTRE VAL DE LOIRE;EURE ET LOIR;28190;28190;28190;'28190
28341;24;28;SAINT JEAN DE REBERVILLIERS;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28342;24;28;SAINT JEAN PIERRE FIXTE;CENTRE VAL DE LOIRE;EURE ET LOIR;28400;28400;28400;'28400
28343;24;28;SAINT LAURENT LA GATINE;CENTRE VAL DE LOIRE;EURE ET LOIR;28210;28210;28210;'28210
28344;24;28;SAINT LEGER DES AUBEES;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28346;24;28;SAINT LUBIN DE CRAVANT;CENTRE VAL DE LOIRE;EURE ET LOIR;28270;28270;28270;'28270
28347;24;28;SAINT LUBIN DE LA HAYE;CENTRE VAL DE LOIRE;EURE ET LOIR;28410;28410;28410;'28410
28348;24;28;SAINT LUBIN DES JONCHERETS;CENTRE VAL DE LOIRE;EURE ET LOIR;28350;28350;28350;'28350
28349;24;28;SAINT LUCIEN;CENTRE VAL DE LOIRE;EURE ET LOIR;28210;28210;28210;'28210
28350;24;28;SAINT LUPERCE;CENTRE VAL DE LOIRE;EURE ET LOIR;28190;28190;28190;'28190
28351;24;28;SAINT MAIXME HAUTERIVE;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28352;24;28;SAINT MARTIN DE NIGELLES;CENTRE VAL DE LOIRE;EURE ET LOIR;28130;28130;28130;'28130
28353;24;28;SAINT MAUR SUR LE LOIR;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28354;24;28;SAINT MAURICE SAINT GERMAIN;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28355;24;28;SAINT OUEN MARCHEFROY;CENTRE VAL DE LOIRE;EURE ET LOIR;28260;28260;28260;'28260
28357;24;28;SAINT PIAT;CENTRE VAL DE LOIRE;EURE ET LOIR;28130;28130;28130;'28130
28358;24;28;SAINT PREST;CENTRE VAL DE LOIRE;EURE ET LOIR;28300;28300;28300;'28300
28359;24;28;SAINT REMY SUR AVRE;CENTRE VAL DE LOIRE;EURE ET LOIR;28380;28380;28380;'28380
28360;24;28;SAINT SAUVEUR MARVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28361;;;BLEURY SAINT SYMPHORIEN;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28362;24;28;SAINT VICTOR DE BUTHON;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28363;24;28;SAINVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28364;24;28;SANCHEVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28365;24;28;SANDARVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28366;24;28;SANTEUIL;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28367;24;28;SANTILLY;CENTRE VAL DE LOIRE;EURE ET LOIR;28310;28310;28310;'28310
28368;24;28;SAUCELLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28250;28250;28250;'28250
28369;24;28;SAULNIERES;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28370;24;28;SAUMERAY;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28371;24;28;SAUSSAY;CENTRE VAL DE LOIRE;EURE ET LOIR;28260;28260;28260;'28260
28372;24;28;SENANTES;CENTRE VAL DE LOIRE;EURE ET LOIR;28210;28210;28210;'28210
28373;24;28;SENONCHES;CENTRE VAL DE LOIRE;EURE ET LOIR;28250;28250;28250;'28250
28374;24;28;SERAZEREUX;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28375;24;28;SERVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28410;28410;28410;'28410
28376;;;SOIZE;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28377;24;28;SOREL MOUSSEL;CENTRE VAL DE LOIRE;EURE ET LOIR;28260;28260;28260;'28260
28378;24;28;SOUANCE AU PERCHE;CENTRE VAL DE LOIRE;EURE ET LOIR;28400;28400;28400;'28400
28379;24;28;SOULAIRES;CENTRE VAL DE LOIRE;EURE ET LOIR;28130;28130;28130;'28130
28380;24;28;SOURS;CENTRE VAL DE LOIRE;EURE ET LOIR;28630;28630;28630;'28630
28381;;;TARDAIS;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28382;24;28;TERMINIERS;CENTRE VAL DE LOIRE;EURE ET LOIR;28140;28140;28140;'28140
28383;24;28;THEUVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28150;28150;28150;'28150
28385;24;28;THIEULIN;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28386;24;28;THIMERT GATELLES;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28387;24;28;THIRON GARDAIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28480;28480;28480;'28480
28388;24;28;THIVARS;CENTRE VAL DE LOIRE;EURE ET LOIR;28630;28630;28630;'28630
28389;24;28;THIVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28200;28200;28200;'28200
28390;24;28;TILLAY LE PENEUX;CENTRE VAL DE LOIRE;EURE ET LOIR;28140;28140;28140;'28140
28391;24;28;TOURY;CENTRE VAL DE LOIRE;EURE ET LOIR;28310;28310;28310;'28310
28392;24;28;TRANCRAINVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28310;28310;28310;'28310
28393;24;28;TREMBLAY LES VILLAGES;CENTRE VAL DE LOIRE;EURE ET LOIR;28170;28170;28170;'28170
28394;24;28;TREON;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28395;24;28;TRIZAY COUTRETOT SAINT SERGE;CENTRE VAL DE LOIRE;EURE ET LOIR;28400;28400;28400;'28400
28396;24;28;TRIZAY LES BONNEVAL;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28397;24;28;UMPEAU;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28398;24;28;UNVERRE;CENTRE VAL DE LOIRE;EURE ET LOIR;28160;28160;28160;'28160
28399;;;VACHERESSES LES BASSES;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28400;24;28;VARIZE;CENTRE VAL DE LOIRE;EURE ET LOIR;28140;28140;28140;'28140
28401;24;28;VAUPILLON;CENTRE VAL DE LOIRE;EURE ET LOIR;28240;28240;28240;'28240
28403;24;28;VER LES CHARTRES;CENTRE VAL DE LOIRE;EURE ET LOIR;28630;28630;28630;'28630
28404;24;28;VERNOUILLET;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28405;24;28;VERT EN DROUAIS;CENTRE VAL DE LOIRE;EURE ET LOIR;28500;28500;28500;'28500
28406;24;28;EOLE EN BEAUCE;CENTRE VAL DE LOIRE;EURE ET LOIR;28140;28140;28140;'28140
28406;;;VIABON;#N/A;#N/A;28140;28140;28140;'28140
28407;24;28;VICHERES;CENTRE VAL DE LOIRE;EURE ET LOIR;28480;28480;28480;'28480
28408;24;28;VIERVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28409;24;28;VIEUVICQ;CENTRE VAL DE LOIRE;EURE ET LOIR;28120;28120;28120;'28120
28410;24;28;VILLAMPUY;CENTRE VAL DE LOIRE;EURE ET LOIR;28200;28200;28200;'28200
28411;24;28;VILLARS;CENTRE VAL DE LOIRE;EURE ET LOIR;28150;28150;28150;'28150
28412;;;VILLEAU;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28413;;;VILLE AUX NONAINS;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28414;24;28;VILLEBON;CENTRE VAL DE LOIRE;EURE ET LOIR;28190;28190;28190;'28190
28415;24;28;VILLEMEUX SUR EURE;CENTRE VAL DE LOIRE;EURE ET LOIR;28210;28210;28210;'28210
28416;;;VILLENEUVE SAINT NICOLAS;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28417;24;28;VILLIERS LE MORHIER;CENTRE VAL DE LOIRE;EURE ET LOIR;28130;28130;28130;'28130
28418;24;28;VILLIERS SAINT ORIEN;CENTRE VAL DE LOIRE;EURE ET LOIR;28800;28800;28800;'28800
28419;24;28;VITRAY EN BEAUCE;CENTRE VAL DE LOIRE;EURE ET LOIR;28360;28360;28360;'28360
28420;;;VITRAY SOUS BREZOLLES;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
28421;24;28;VOISE;CENTRE VAL DE LOIRE;EURE ET LOIR;28700;28700;28700;'28700
28422;24;28;VILLAGES VOVEENS;CENTRE VAL DE LOIRE;EURE ET LOIR;28150;28150;28150;'28150
28422;;;VOVES;#N/A;#N/A;28150;28150;28150;'28150
28423;24;28;YERMENONVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28130;28130;28130;'28130
28424;24;28;YEVRES;CENTRE VAL DE LOIRE;EURE ET LOIR;28160;28160;28160;'28160
28425;24;28;YMERAY;CENTRE VAL DE LOIRE;EURE ET LOIR;28320;28320;28320;'28320
28426;24;28;YMONVILLE;CENTRE VAL DE LOIRE;EURE ET LOIR;28150;28150;28150;'28150
29001;53;29;ARGOL;BRETAGNE;FINISTERE;29560;29560;29560;'29560
29002;53;29;ARZANO;BRETAGNE;FINISTERE;29300;29300;29300;'29300
29003;53;29;AUDIERNE;BRETAGNE;FINISTERE;29770;29770;29770;'29770
29003;;;AUDIERNE;#N/A;#N/A;29770;29770;29770;'29770
29004;53;29;BANNALEC;BRETAGNE;FINISTERE;29380;29380;29380;'29380
29005;53;29;BAYE;BRETAGNE;FINISTERE;29300;29300;29300;'29300
29006;53;29;BENODET;BRETAGNE;FINISTERE;29950;29950;29950;'29950
29007;53;29;BERRIEN;BRETAGNE;FINISTERE;29690;29690;29690;'29690
29008;53;29;BEUZEC CAP SIZUN;BRETAGNE;FINISTERE;29790;29790;29790;'29790
29010;53;29;BODILIS;BRETAGNE;FINISTERE;29400;29400;29400;'29400
29011;53;29;BOHARS;BRETAGNE;FINISTERE;29820;29820;29820;'29820
29012;53;29;BOLAZEC;BRETAGNE;FINISTERE;29640;29640;29640;'29640
29013;53;29;BOTMEUR;BRETAGNE;FINISTERE;29690;29690;29690;'29690
29014;53;29;BOTSORHEL;BRETAGNE;FINISTERE;29650;29650;29650;'29650
29015;53;29;BOURG BLANC;BRETAGNE;FINISTERE;29860;29860;29860;'29860
29016;53;29;BRASPARTS;BRETAGNE;FINISTERE;29190;29190;29190;'29190
29017;53;29;BRELES;BRETAGNE;FINISTERE;29810;29810;29810;'29810
29018;53;29;BRENNILIS;BRETAGNE;FINISTERE;29690;29690;29690;'29690
29019;53;29;BREST;BRETAGNE;FINISTERE;29200;29200;29200;'29200
29020;53;29;BRIEC;BRETAGNE;FINISTERE;29510;29510;29510;'29510
29021;53;29;PLOUNEOUR BRIGNOGAN PLAGES;BRETAGNE;FINISTERE;29890;29890;29890;'29890
29021;;;BRIGNOGAN PLAGES;#N/A;#N/A;29890;29890;29890;'29890
29022;53;29;CAMARET SUR MER;BRETAGNE;FINISTERE;29570;29570;29570;'29570
29023;53;29;CARANTEC;BRETAGNE;FINISTERE;29660;29660;29660;'29660
29024;53;29;CARHAIX PLOUGUER;BRETAGNE;FINISTERE;29270;29270;29270;'29270
29025;53;29;CAST;BRETAGNE;FINISTERE;29150;29150;29150;'29150
29026;53;29;CHATEAULIN;BRETAGNE;FINISTERE;29150;29150;29150;'29150
29027;53;29;CHATEAUNEUF DU FAOU;BRETAGNE;FINISTERE;29520;29520;29520;'29520
29028;53;29;CLEDEN CAP SIZUN;BRETAGNE;FINISTERE;29770;29770;29770;'29770
29029;53;29;CLEDEN POHER;BRETAGNE;FINISTERE;29270;29270;29270;'29270
29030;53;29;CLEDER;BRETAGNE;FINISTERE;29233;29233;29233;'29233
29031;53;29;CLOHARS CARNOET;BRETAGNE;FINISTERE;29360;29360;29360;'29360
29032;53;29;CLOHARS FOUESNANT;BRETAGNE;FINISTERE;29950;29950;29950;'29950
29033;53;29;CLOITRE PLEYBEN;BRETAGNE;FINISTERE;29190;29190;29190;'29190
29034;53;29;CLOITRE SAINT THEGONNEC;BRETAGNE;FINISTERE;29410;29410;29410;'29410
29035;53;29;COAT MEAL;BRETAGNE;FINISTERE;29870;29870;29870;'29870
29036;53;29;COLLOREC;BRETAGNE;FINISTERE;29530;29530;29530;'29530
29037;53;29;COMBRIT;BRETAGNE;FINISTERE;29120;29120;29120;'29120
29038;53;29;COMMANA;BRETAGNE;FINISTERE;29450;29450;29450;'29450
29039;53;29;CONCARNEAU;BRETAGNE;FINISTERE;29900;29900;29900;'29900
29040;53;29;CONQUET;BRETAGNE;FINISTERE;29217;29217;29217;'29217
29041;53;29;CORAY;BRETAGNE;FINISTERE;29370;29370;29370;'29370
29042;53;29;CROZON;BRETAGNE;FINISTERE;29160;29160;29160;'29160
29043;53;29;DAOULAS;BRETAGNE;FINISTERE;29460;29460;29460;'29460
29044;53;29;DINEAULT;BRETAGNE;FINISTERE;29150;29150;29150;'29150
29045;53;29;DIRINON;BRETAGNE;FINISTERE;29460;29460;29460;'29460
29046;53;29;DOUARNENEZ;BRETAGNE;FINISTERE;29100;29100;29100;'29100
29047;53;29;DRENNEC;BRETAGNE;FINISTERE;29860;29860;29860;'29860
29048;53;29;EDERN;BRETAGNE;FINISTERE;29510;29510;29510;'29510
29049;53;29;ELLIANT;BRETAGNE;FINISTERE;29370;29370;29370;'29370
29051;53;29;ERGUE GABERIC;BRETAGNE;FINISTERE;29500;29500;29500;'29500
29052;;;ESQUIBIEN;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
29053;53;29;FAOU;BRETAGNE;FINISTERE;29590;29590;29590;'29590
29054;53;29;FEUILLEE;BRETAGNE;FINISTERE;29690;29690;29690;'29690
29055;53;29;FOLGOET;BRETAGNE;FINISTERE;29260;29260;29260;'29260
29056;53;29;FOREST LANDERNEAU;BRETAGNE;FINISTERE;29800;29800;29800;'29800
29057;53;29;FORET FOUESNANT;BRETAGNE;FINISTERE;29940;29940;29940;'29940
29058;53;29;FOUESNANT;BRETAGNE;FINISTERE;29170;29170;29170;'29170
29059;53;29;GARLAN;BRETAGNE;FINISTERE;29610;29610;29610;'29610
29060;53;29;GOUESNACH;BRETAGNE;FINISTERE;29950;29950;29950;'29950
29061;53;29;GOUESNOU;BRETAGNE;FINISTERE;29850;29850;29850;'29850
29062;53;29;GOUEZEC;BRETAGNE;FINISTERE;29190;29190;29190;'29190
29063;53;29;GOULIEN;BRETAGNE;FINISTERE;29770;29770;29770;'29770
29064;53;29;GOULVEN;BRETAGNE;FINISTERE;29890;29890;29890;'29890
29065;53;29;GOURLIZON;BRETAGNE;FINISTERE;29710;29710;29710;'29710
29066;53;29;GUENGAT;BRETAGNE;FINISTERE;29180;29180;29180;'29180
29067;53;29;GUERLESQUIN;BRETAGNE;FINISTERE;29650;29650;29650;'29650
29068;53;29;GUICLAN;BRETAGNE;FINISTERE;29410;29410;29410;'29410
29069;53;29;GUILERS;BRETAGNE;FINISTERE;29820;29820;29820;'29820
29070;53;29;GUILER SUR GOYEN;BRETAGNE;FINISTERE;29710;29710;29710;'29710
29071;53;29;GUILLIGOMARC H;BRETAGNE;FINISTERE;29300;29300;29300;'29300
29072;53;29;GUILVINEC;BRETAGNE;FINISTERE;29730;29730;29730;'29730
29073;53;29;GUIMAEC;BRETAGNE;FINISTERE;29620;29620;29620;'29620
29074;53;29;GUIMILIAU;BRETAGNE;FINISTERE;29400;29400;29400;'29400
29075;53;29;GUIPAVAS;BRETAGNE;FINISTERE;29490;29490;29490;'29490
29076;53;29;MILIZAC GUIPRONVEL;BRETAGNE;FINISTERE;29290;29290;29290;'29290
29076;;;GUIPRONVEL;#N/A;#N/A;29290;29290;29290;'29290
